ID_GiaoDich,NgayGiaoDich,ID_SanPham,TenSanPham,ID_KhachHang,KenhBanHang,KhuVuc,SoLuong,GiaBan,DoanhThu,ChietKhau,Thue,ThanhTien,HinhThucThanhToan,LoaiKhachHang,NhanVienBanHang,ThoiTiet,NhietDo,ChiPhi
10706,2024-06-23 02:29:14,3,7 Up,21,Cửa hàng,Đà Nẵng,7,16654.59,116582.13,0.1,11.658.213.000.000.000,116582.13,Thẻ,VIP,Carol,Âm u,30,66611.46
10707,2023-09-14 22:07:32,5,C2,28,Siêu thị,Huế,2,40101.82,80203.64,0.0,8.020.364,88.224.004,Thẻ,Mới,Bob,Mưa,31,48216.11
10708,2023-11-01 22:19:14,1,Mirinda,46,Online,Long An,2,43880.62,87761.24,0.1,8.776.124.000.000.000,87761.24,Chuyển khoản,VIP,Bob,Mưa,27,46554.15
10709,2023-12-14 19:58:33,10,Sting,12,Cửa hàng,Đồng Nai,2,25322.6,50645.2,0.1,5064.52,50645.2,Tiền mặt,Thường xuyên,Emma,Nắng,20,31893.75
10710,2024-04-20 12:03:10,5,Mirinda,13,Online,Bình Định,10,16568.92,16.568.919.999.999.900,0.1,16568.92,16.568.919.999.999.900,Chuyển khoản,Mới,Carol,Nắng,33,31968.84
10711,2023-12-04 20:28:49,4,C2,40,Online,Thái Bình,3,13018.87,39056.61,0.0,3.905.661.000.000.000,42.962.271,Thẻ,Thường xuyên,Carol,Âm u,31,21247.37
10712,2023-08-16 02:24:09,1,Oolong Tea Plus,17,Siêu thị,Khánh Hòa,5,18632.86,93164.3,0.1,9316.43,93164.3,Thẻ,Thường xuyên,Alice,Nắng,28,30722.8
10713,2023-10-21 12:43:26,7,Coca-Cola,18,Online,Nghệ An,10,49188.37,491883.7,0.1,49188.37,491883.7,Thẻ,Mới,Carol,Âm u,23,419154.19
10714,2024-03-09 11:22:06,1,Mirinda,10,Cửa hàng,Quảng Nam,9,16811.09,151299.81,0.05,15.129.981,15.886.480.049.999.900,Thẻ,Mới,Carol,Âm u,33,107371.02
10715,2023-11-01 21:32:02,8,Revive,28,Cửa hàng,Hải Phòng,3,13446.77,40340.31,0.05,4.034.031.000.000.000,423.573.255,Tiền mặt,Thường xuyên,Alice,Nắng,23,35419.26
10716,2024-02-27 01:45:34,10,Strongbow,13,Siêu thị,Hải Phòng,6,41419.73,248518.38,0.0,24.851.838.000.000.000,273.370.218,Tiền mặt,Thường xuyên,Carol,Âm u,33,32318.54
10717,2023-09-08 10:46:50,2,Pepsi,34,Siêu thị,Bà Rịa - Vũng Tàu,6,34617.08,207702.48,0.0,20.770.248.000.000.000,228.472.728,Thẻ,VIP,Alice,Nắng,33,68148.54
10718,2023-09-04 13:19:31,10,Revive,49,Cửa hàng,Đà Nẵng,6,31393.39,188360.34,0.05,18.836.034.000.000.000,197.778.357,Tiền mặt,Mới,Carol,Âm u,32,48283.93
10719,2023-07-12 10:38:22,5,C2,6,Siêu thị,Nghệ An,5,27914.55,139572.75,0.1,13.957.275,139572.75,Chuyển khoản,Mới,Emma,Âm u,31,15202.78
10720,2024-01-11 16:09:44,6,7 Up,12,Online,Hà Nội,2,38074.35,76148.7,0.0,7614.87,8.376.356.999.999.990,Tiền mặt,VIP,Bob,Mưa,31,22377.1
10721,2024-03-23 11:10:41,9,Sting,29,Cửa hàng,Đà Nẵng,1,37934.9,37934.9,0.0,3793.49,41728.39,Thẻ,VIP,Bob,Nắng,23,24392.93
10722,2023-09-14 18:38:48,7,C2,13,Siêu thị,Ninh Bình,5,26977.46,134887.3,0.0,13488.73,148376.03,Thẻ,VIP,Emma,Nắng,26,38425.5
10723,2023-10-12 12:09:32,6,Pepsi,26,Cửa hàng,Cần Thơ,8,19369.35,154954.8,0.05,15495.48,162702.54,Thẻ,Thường xuyên,Carol,Nắng,21,78593.5
10724,2023-10-16 05:33:59,5,C2,4,Online,Bình Dương,10,43651.38,436513.8,0.1,43651.38,436513.8,Chuyển khoản,VIP,Emma,Nắng,26,353687.27
10725,2023-07-24 23:27:34,6,Strongbow,15,Siêu thị,Cần Thơ,5,16585.06,82925.3,0.0,8292.53,91217.83,Thẻ,Mới,Bob,Mưa,29,54316.6
10726,2023-11-10 12:48:25,4,Pepsi,16,Cửa hàng,Hải Phòng,3,31360.79,94082.37,0.05,9.408.237,987.864.885,Thẻ,VIP,Bob,Mưa,30,39110.35
10727,2023-08-14 23:53:36,1,Strongbow,19,Online,Hải Phòng,3,37707.66,113122.98,0.05,11.312.298.000.000.000,11.877.912.900.000.000,Chuyển khoản,VIP,Emma,Mưa,32,45020.14
10728,2024-02-08 14:15:50,9,Sting,47,Siêu thị,Nghệ An,2,35555.72,71111.44,0.05,7.111.144,74.667.012,Chuyển khoản,VIP,Carol,Mưa,33,33037.57
10729,2024-02-27 10:07:26,5,Number 1,26,Cửa hàng,Bà Rịa - Vũng Tàu,7,34752.39,243266.73,0.0,24.326.673.000.000.000,267.593.403,Chuyển khoản,Mới,Bob,Nắng,21,58781.31
10730,2024-02-09 23:50:15,8,Pepsi,32,Online,Ninh Bình,2,36500.91,73001.82,0.05,7.300.182.000.000.000,7.665.191.100.000.000,Chuyển khoản,Mới,Emma,Âm u,22,44326.75
10731,2024-06-01 19:51:07,7,Coca-Cola,6,Online,Cần Thơ,6,45027.07,270162.42,0.05,27.016.242,283.670.541,Tiền mặt,VIP,Bob,Nắng,30,105720.57
10732,2024-02-07 13:43:40,8,C2,6,Online,Bình Dương,8,24616.07,196928.56,0.1,19.692.856,196928.56,Tiền mặt,Thường xuyên,Emma,Nắng,30,153976.92
10733,2023-07-29 10:43:07,1,Revive,5,Online,TP. Hồ Chí Minh,8,35098.09,280784.72,0.05,28.078.472,294.823.956,Tiền mặt,Thường xuyên,Bob,Mưa,24,198021.21
10734,2023-11-22 00:56:23,9,C2,2,Online,Bình Định,2,37879.36,75758.72,0.0,7.575.872,83.334.592,Chuyển khoản,Thường xuyên,Emma,Mưa,33,44577.23
10735,2024-03-11 06:03:31,1,Sting,2,Siêu thị,Hà Nội,6,33613.65,201681.9,0.05,20168.19,211.765.995,Chuyển khoản,Thường xuyên,David,Nắng,20,78930.59
10736,2024-03-26 22:44:52,3,Sting,37,Online,Hà Nội,3,46121.01,138363.03,0.1,13.836.303.000.000.000,138363.03,Chuyển khoản,Thường xuyên,Carol,Nắng,32,37073.75
10737,2024-02-28 15:51:52,8,Strongbow,3,Siêu thị,Thái Bình,9,36191.81,325726.29,0.05,32.572.629,3.420.126.045,Thẻ,Mới,Bob,Âm u,30,234823.08
10738,2023-07-24 19:56:03,1,Sting,6,Siêu thị,Huế,3,26977.59,80932.77,0.0,8.093.277.000.000.000,89.026.047,Thẻ,Mới,Carol,Mưa,27,39586.43
10739,2023-08-18 07:50:39,1,Pepsi,31,Cửa hàng,Quảng Nam,1,43824.33,43824.33,0.05,4.382.433,460.155.465,Thẻ,Thường xuyên,David,Âm u,34,12262.05
10740,2023-08-14 11:15:06,6,Revive,43,Cửa hàng,Quảng Nam,9,29583.21,266248.89,0.0,26.624.889,29.287.377.900.000.000,Tiền mặt,Mới,David,Nắng,25,68196.91
10741,2024-06-14 10:44:23,5,Sting,5,Siêu thị,Đà Nẵng,8,31207.06,249656.48,0.05,24.965.648,262.139.304,Thẻ,Thường xuyên,David,Mưa,23,58000.37
10742,2024-04-23 03:23:33,6,Mirinda,50,Online,Thái Bình,2,33291.76,66583.52,0.05,6.658.352.000.000.000,6.991.269.600.000.000,Chuyển khoản,VIP,Carol,Nắng,33,48055.25
10743,2024-06-25 09:03:09,3,Mirinda,46,Online,Khánh Hòa,10,22911.71,229117.1,0.0,22911.71,252028.81,Tiền mặt,Thường xuyên,Bob,Mưa,33,64883.61
10744,2023-12-17 15:24:00,10,Strongbow,10,Siêu thị,Hải Phòng,10,38902.32,389023.2,0.05,38902.32,408474.36,Chuyển khoản,Mới,Bob,Âm u,22,202803.17
10745,2024-02-06 16:20:30,10,Sting,27,Online,TP. Hồ Chí Minh,3,13925.15,41775.45,0.0,4.177.545,45.952.995,Tiền mặt,VIP,Carol,Âm u,26,19268.39
10746,2023-12-10 10:22:40,6,Sting,24,Siêu thị,Quảng Ninh,7,44754.84,313283.88,0.05,31.328.388,328.948.074,Thẻ,Thường xuyên,Alice,Mưa,31,176594.59
10747,2024-06-19 23:59:35,2,Coca-Cola,22,Cửa hàng,Bà Rịa - Vũng Tàu,6,40182.26,241093.56,0.0,24.109.356.000.000.000,265.202.916,Chuyển khoản,VIP,Emma,Âm u,32,193290.47
10748,2023-08-31 13:12:49,8,Revive,25,Online,Nghệ An,8,24145.63,193165.04,0.05,19.316.504,202.823.292,Chuyển khoản,Thường xuyên,Bob,Âm u,25,153411.27
10749,2024-04-05 06:06:34,6,Sting,3,Online,Long An,10,19055.95,190559.5,0.05,19055.95,200.087.475,Tiền mặt,Thường xuyên,David,Nắng,28,87821.41
10750,2024-05-28 08:07:52,4,Coca-Cola,16,Online,Bình Định,5,25516.31,127581.55,0.05,12.758.155,1.339.606.275,Tiền mặt,Mới,Carol,Mưa,21,14326.52
10751,2024-04-15 18:54:20,4,Strongbow,30,Cửa hàng,Hà Nội,5,42202.91,211014.55,0.1,21.101.455,21.101.455.000.000.000,Thẻ,VIP,Bob,Nắng,25,93090.13
10752,2023-08-16 03:23:03,7,C2,48,Online,Nam Định,2,11262.86,22525.72,0.05,2.252.572,23.652.006,Chuyển khoản,VIP,David,Âm u,29,13176.53
10753,2023-09-27 07:37:46,3,Coca-Cola,43,Siêu thị,Quảng Nam,6,28717.44,17.230.463.999.999.900,0.1,17.230.464.000.000.000,17.230.463.999.999.900,Tiền mặt,VIP,David,Nắng,20,94114.83
10754,2024-03-29 21:54:53,3,Mirinda,4,Online,Hà Nội,5,20164.66,100823.3,0.0,10082.33,110905.63,Tiền mặt,Thường xuyên,David,Âm u,23,62618.21
10755,2024-06-24 02:26:55,6,Mirinda,43,Siêu thị,Đồng Nai,9,44998.93,404990.37,0.1,40.499.037,404990.37,Thẻ,VIP,Bob,Âm u,23,90418.39
10756,2023-11-25 19:37:38,9,Pepsi,40,Online,Long An,3,26554.08,79662.24,0.05,7.966.224.000.000.000,8.364.535.200.000.000,Chuyển khoản,Thường xuyên,Bob,Nắng,28,49169.77
10757,2024-06-25 09:33:56,1,Coca-Cola,16,Siêu thị,Bà Rịa - Vũng Tàu,5,37916.63,189583.15,0.05,18.958.315,1.990.623.075,Thẻ,Mới,Carol,Nắng,28,46660.45
10758,2023-10-10 09:57:31,5,Revive,40,Cửa hàng,Huế,3,24316.06,7.294.818.000.000.000,0.1,7.294.818.000.000.000,7.294.818.000.000.000,Thẻ,Mới,Carol,Mưa,27,51094.3
10759,2024-01-28 07:36:28,1,Number 1,41,Online,Bà Rịa - Vũng Tàu,9,23188.32,208694.88,0.1,20.869.488,208694.88,Chuyển khoản,Thường xuyên,Carol,Mưa,34,77482.17
10760,2024-01-17 07:35:40,1,C2,46,Cửa hàng,Bình Dương,9,23035.24,207317.16,0.1,20.731.716,20.731.716.000.000.000,Chuyển khoản,Mới,Alice,Nắng,27,138470.52
10761,2024-04-28 16:57:31,3,Oolong Tea Plus,8,Cửa hàng,Bình Dương,10,37127.66,371276.6,0.05,37127.66,38.984.043.000.000.000,Thẻ,VIP,Bob,Âm u,30,51344.76
10762,2023-11-24 22:18:35,3,Strongbow,24,Online,Bà Rịa - Vũng Tàu,7,48570.6,339994.2,0.0,33.999.420.000.000.000,373993.62,Chuyển khoản,Thường xuyên,Bob,Âm u,24,144935.45
10763,2023-08-20 11:02:51,4,Sting,16,Online,Bà Rịa - Vũng Tàu,1,18326.0,18326.0,0.1,1832.6,18326.0,Tiền mặt,VIP,Carol,Mưa,30,12168.97
10764,2023-10-09 17:09:15,3,C2,27,Siêu thị,Đồng Nai,9,35756.69,321810.21,0.0,32.181.021.000.000.000,353.991.231,Chuyển khoản,Thường xuyên,Alice,Nắng,22,90588.42
10765,2023-11-09 10:32:43,6,Coca-Cola,2,Online,Đà Nẵng,9,20617.64,185558.76,0.1,18.555.876,185558.76,Chuyển khoản,Mới,Bob,Mưa,32,136613.86
10766,2023-09-05 00:50:20,4,Revive,20,Online,Long An,10,31974.55,319745.5,0.1,31974.55,319745.5,Tiền mặt,VIP,Carol,Mưa,29,193325.73
10767,2023-08-21 18:09:45,8,Strongbow,20,Siêu thị,Khánh Hòa,5,31664.5,158322.5,0.1,15832.25,158322.5,Tiền mặt,Mới,Bob,Nắng,34,90251.65
10768,2023-11-10 19:28:09,1,Pepsi,20,Siêu thị,Huế,2,28002.29,56004.58,0.0,56.004.580.000.000.000,61.605.038,Tiền mặt,Mới,Alice,Âm u,24,21440.74
10769,2024-05-28 18:10:49,8,Strongbow,19,Online,Nghệ An,1,29946.26,29946.26,0.05,2.994.626,31.443.573,Thẻ,VIP,Emma,Mưa,29,14552.72
10770,2024-05-03 23:18:05,1,C2,18,Online,Cần Thơ,2,45210.13,90420.26,0.05,9.042.026,94.941.273,Chuyển khoản,Mới,David,Nắng,26,52252.01
10771,2023-11-27 03:54:01,1,C2,13,Online,Cần Thơ,4,13544.27,54177.08,0.05,54.177.080.000.000.000,56.885.934,Tiền mặt,Mới,Carol,Nắng,32,25895.0
10772,2024-03-26 09:00:28,7,Oolong Tea Plus,17,Cửa hàng,Khánh Hòa,4,43212.16,172848.64,0.05,17.284.864,181.491.072,Tiền mặt,VIP,David,Nắng,27,113846.87
10773,2023-12-04 18:01:59,1,Number 1,33,Cửa hàng,Bình Định,1,28493.0,28493.0,0.1,2849.3,28493.0,Tiền mặt,VIP,Carol,Âm u,27,12735.16
10774,2023-07-09 17:09:23,9,Revive,28,Online,Bình Dương,8,23344.1,186752.8,0.0,18675.28,205428.08,Thẻ,Thường xuyên,Alice,Nắng,21,48895.35
10775,2024-01-11 01:14:38,8,Pepsi,5,Siêu thị,Hà Nội,10,17086.02,170860.2,0.1,17086.02,170860.2,Tiền mặt,VIP,Emma,Mưa,26,46328.24
10776,2023-10-19 02:13:26,1,7 Up,28,Online,Quảng Ninh,8,42593.07,340744.56,0.05,34.074.456,357.781.788,Chuyển khoản,Thường xuyên,Emma,Mưa,23,35656.54
10777,2023-08-02 02:43:10,2,Strongbow,25,Online,Thái Bình,8,33682.28,269458.24,0.05,26.945.824,282.931.152,Tiền mặt,VIP,Carol,Nắng,23,91822.25
10778,2023-09-07 08:54:12,2,Number 1,20,Cửa hàng,Bình Dương,5,39135.76,195678.8,0.1,19567.88,195678.8,Tiền mặt,VIP,Bob,Âm u,32,136805.72
10779,2023-07-25 11:07:29,2,Revive,21,Online,Nghệ An,10,22598.85,225988.5,0.1,22598.85,225988.5,Thẻ,VIP,Bob,Âm u,28,166176.16
10780,2023-11-07 19:33:00,6,C2,13,Online,Ninh Bình,2,25718.76,51437.52,0.05,5.143.752,54.009.396,Tiền mặt,Mới,Bob,Nắng,26,13475.29
10781,2023-09-11 20:50:48,4,Mirinda,6,Cửa hàng,Khánh Hòa,4,46546.66,186186.64,0.1,18.618.664,186186.64,Tiền mặt,Thường xuyên,Emma,Âm u,31,161467.61
10782,2023-07-26 18:37:27,8,Revive,29,Cửa hàng,Cần Thơ,1,48448.25,48448.25,0.05,4.844.825,508.706.625,Thẻ,VIP,Emma,Nắng,24,24317.25
10783,2023-11-21 00:52:35,1,Strongbow,42,Siêu thị,Bình Định,10,39594.43,395944.3,0.0,39594.43,435538.73,Thẻ,VIP,Bob,Âm u,33,330052.44
10784,2024-06-21 06:27:02,10,Revive,9,Siêu thị,Thái Bình,1,39977.79,39977.79,0.0,3.997.779.000.000.000,43.975.569,Thẻ,Thường xuyên,David,Âm u,24,26601.71
10785,2024-02-06 11:58:24,4,Oolong Tea Plus,29,Siêu thị,Bình Dương,10,37776.71,377767.1,0.1,37776.71,377767.1,Chuyển khoản,Mới,Emma,Nắng,26,256105.97
10786,2023-12-01 00:10:30,10,Oolong Tea Plus,38,Online,Khánh Hòa,3,33488.98,100466.94,0.0,10.046.694.000.000.000,110.513.634,Tiền mặt,VIP,Bob,Mưa,31,16881.95
10787,2024-07-03 19:11:33,5,Revive,1,Siêu thị,Bình Dương,4,33803.73,135214.92,0.05,13.521.492.000.000.000,14.197.566.600.000.000,Chuyển khoản,Thường xuyên,Alice,Mưa,33,37318.36
10788,2024-04-23 07:35:36,9,Oolong Tea Plus,30,Cửa hàng,Quảng Ninh,3,48553.08,145659.24,0.05,14.565.924.000.000.000,152.942.202,Tiền mặt,VIP,David,Mưa,32,15593.09
10789,2024-01-11 03:46:33,5,Number 1,50,Siêu thị,Thái Bình,3,40037.21,120111.63,0.0,12.011.163.000.000.000,132.122.793,Thẻ,VIP,Carol,Mưa,28,80823.37
10790,2024-02-07 01:48:59,3,Coca-Cola,32,Online,Quảng Ninh,8,36214.31,289714.48,0.05,28.971.448,304.200.204,Chuyển khoản,Mới,Emma,Mưa,25,108802.46
10791,2024-06-13 11:43:03,4,Mirinda,23,Online,Cần Thơ,4,17562.97,70251.88,0.0,7.025.188.000.000.000,77.277.068,Thẻ,Mới,Alice,Mưa,29,51236.24
10792,2023-11-06 15:51:33,10,Strongbow,39,Siêu thị,Bình Dương,3,49083.94,147251.82,0.1,14.725.182.000.000.000,147251.82,Thẻ,Thường xuyên,Bob,Nắng,26,54652.36
10793,2024-05-06 16:32:37,7,Strongbow,10,Online,Hải Phòng,9,30812.26,277310.34,0.05,27.731.034,291.175.857,Thẻ,VIP,Alice,Âm u,32,209498.81
10794,2023-12-25 02:20:02,1,Strongbow,44,Online,Long An,1,47749.47,47749.47,0.0,4.774.947,52.524.417,Thẻ,Mới,Emma,Mưa,33,9767.56
10795,2024-04-30 22:00:24,6,Mirinda,21,Online,Đồng Nai,8,38543.02,308344.16,0.1,30.834.416,3.083.441.599.999.990,Chuyển khoản,VIP,Emma,Mưa,23,73601.3
10796,2023-09-08 08:44:42,8,Strongbow,26,Siêu thị,Ninh Bình,5,11603.27,58.016.350.000.000.000,0.1,5.801.635,58.016.350.000.000.000,Thẻ,Thường xuyên,David,Âm u,28,21622.77
10797,2024-06-20 23:06:38,1,C2,15,Online,Hải Phòng,8,31560.36,252482.88,0.0,25.248.288,277.731.168,Thẻ,Thường xuyên,David,Nắng,27,107757.15
10798,2024-06-11 19:15:29,8,Number 1,17,Siêu thị,Khánh Hòa,10,45708.18,457081.8,0.1,45708.18,457081.8,Thẻ,Thường xuyên,Bob,Nắng,28,173216.75
10799,2023-09-18 09:12:38,7,Number 1,35,Siêu thị,Nam Định,3,12071.28,36213.84,0.1,3.621.384.000.000.000,36213.84,Tiền mặt,Mới,Carol,Nắng,24,25745.06
10800,2024-02-04 17:15:54,1,Strongbow,25,Online,Cần Thơ,6,44669.97,268019.82,0.0,26.801.982.000.000.000,294.821.802,Tiền mặt,Thường xuyên,David,Âm u,30,47589.9
10801,2023-09-30 23:42:35,9,Pepsi,15,Siêu thị,Bình Định,7,34536.27,241753.89,0.1,24.175.389,241753.89,Chuyển khoản,Mới,Alice,Nắng,31,92101.85
10802,2023-09-26 08:04:41,3,Oolong Tea Plus,33,Siêu thị,TP. Hồ Chí Minh,8,11781.14,94249.12,0.05,9.424.912,98.961.576,Thẻ,Mới,Alice,Mưa,20,72552.22
10803,2024-04-06 04:20:26,2,Sting,11,Online,Khánh Hòa,7,24944.31,174610.17,0.05,17.461.017.000.000.000,1.833.406.785,Thẻ,Mới,Carol,Mưa,34,26791.78
10804,2024-03-07 03:42:56,7,C2,24,Online,Đồng Nai,7,11206.85,78447.95,0.0,7.844.795.000.000.000,86.292.745,Chuyển khoản,Mới,Emma,Nắng,27,66984.73
10805,2024-07-04 10:03:22,3,Revive,6,Siêu thị,Bình Định,2,10068.65,20137.3,0.1,2013.73,20137.3,Chuyển khoản,Thường xuyên,Alice,Âm u,31,17903.14
10806,2024-04-09 13:13:54,1,C2,28,Cửa hàng,Bình Định,3,45857.9,137573.7,0.0,13.757.370.000.000.000,151331.07,Tiền mặt,Mới,Emma,Nắng,27,23505.09
10807,2024-01-21 14:17:32,10,C2,29,Cửa hàng,Bình Dương,6,39943.88,239663.28,0.1,23.966.328,239663.28,Tiền mặt,Thường xuyên,David,Âm u,32,79812.19
10808,2024-02-23 10:52:25,3,Number 1,48,Cửa hàng,Bình Định,3,21579.17,64737.51,0.1,6.473.751,64737.51,Chuyển khoản,Mới,Emma,Mưa,26,25760.38
10809,2023-07-10 11:19:03,6,Strongbow,21,Cửa hàng,Đồng Nai,9,14548.53,130936.77,0.0,13.093.677,144.030.447,Thẻ,VIP,Emma,Mưa,26,94420.22
10810,2023-12-07 06:03:07,3,Oolong Tea Plus,12,Siêu thị,Cần Thơ,9,12177.36,109596.24,0.05,10.959.624.000.000.000,115.076.052,Thẻ,Mới,Bob,Nắng,24,63208.69
10811,2024-04-14 13:33:23,5,Pepsi,22,Online,Đà Nẵng,6,46689.81,280138.86,0.1,28.013.886,280138.86,Thẻ,VIP,Bob,Âm u,27,172423.38
10812,2024-03-07 05:12:20,9,Mirinda,27,Cửa hàng,Quảng Ninh,1,35022.9,35022.9,0.1,35.022.900.000.000.000,35022.9,Thẻ,Thường xuyên,David,Mưa,22,24726.44
10813,2023-08-01 01:30:06,7,Sting,21,Online,Hải Phòng,1,16422.52,16422.52,0.05,16.422.520.000.000.000,17.243.646,Tiền mặt,VIP,Alice,Âm u,34,3192.26
10814,2024-06-12 00:28:21,2,Coca-Cola,15,Cửa hàng,Hà Nội,4,37259.16,149036.64,0.05,14.903.664.000.000.000,156.488.472,Thẻ,Thường xuyên,Bob,Mưa,30,114246.65
10815,2023-07-22 14:37:02,1,Revive,18,Cửa hàng,TP. Hồ Chí Minh,10,49956.63,499566.3,0.1,49956.63,499566.3,Chuyển khoản,Thường xuyên,Alice,Nắng,24,331959.73
10816,2023-07-18 05:09:55,7,C2,10,Cửa hàng,TP. Hồ Chí Minh,8,41521.88,332175.04,0.1,33.217.504,332175.04,Thẻ,VIP,Bob,Nắng,29,186640.31
10817,2024-04-16 22:55:54,4,Pepsi,22,Online,Ninh Bình,3,27861.74,83585.22,0.1,8.358.522,83585.22,Tiền mặt,VIP,Bob,Mưa,29,67853.5
10818,2023-12-11 11:53:00,7,C2,44,Online,Cần Thơ,4,42567.88,170271.52,0.05,17.027.152,178.785.096,Thẻ,Mới,Alice,Mưa,28,112420.93
10819,2024-02-09 00:55:04,6,Oolong Tea Plus,20,Cửa hàng,Quảng Ninh,6,39773.01,238638.06,0.1,23.863.806.000.000.000,238638.06,Thẻ,Thường xuyên,Carol,Âm u,30,62370.44
10820,2024-02-22 20:20:33,7,C2,19,Online,Bình Dương,9,13546.22,121915.98,0.1,12.191.598,121915.98,Tiền mặt,Thường xuyên,Bob,Mưa,27,54105.86
10821,2024-05-27 00:08:33,4,Mirinda,28,Cửa hàng,TP. Hồ Chí Minh,4,47028.79,188115.16,0.1,18.811.516,188115.16,Tiền mặt,VIP,Bob,Nắng,28,93161.08
10822,2024-01-22 09:17:43,3,Pepsi,37,Siêu thị,Cần Thơ,3,45365.01,136095.03,0.05,13.609.503.000.000.000,1.428.997.815,Tiền mặt,Mới,David,Mưa,27,19621.38
10823,2023-12-18 00:48:33,5,Strongbow,50,Online,Ninh Bình,10,33622.97,336229.7,0.1,33622.97,33.622.969.999.999.900,Thẻ,Thường xuyên,Carol,Nắng,33,290404.96
10824,2023-12-05 10:11:14,3,Strongbow,44,Cửa hàng,Đà Nẵng,10,30326.48,303264.8,0.05,30326.48,318428.04,Chuyển khoản,Mới,Alice,Âm u,25,61520.85
10825,2023-11-30 21:43:04,3,Revive,1,Siêu thị,Long An,9,19109.88,171988.92,0.0,17.198.892,189.187.812,Chuyển khoản,Mới,Carol,Mưa,26,113163.38
10826,2024-03-11 20:39:29,4,Number 1,34,Siêu thị,Bình Dương,7,43379.15,303654.05,0.1,30.365.405,30.365.405.000.000.000,Tiền mặt,Mới,Alice,Nắng,31,153340.69
10827,2023-12-08 08:51:44,8,Sting,35,Cửa hàng,Nam Định,9,27275.89,245483.01,0.0,24.548.301,270.031.311,Chuyển khoản,Thường xuyên,Emma,Nắng,32,29582.13
10828,2024-06-17 17:20:08,2,Revive,26,Siêu thị,Hà Nội,10,33172.85,331728.5,0.05,33172.85,348.314.925,Tiền mặt,Mới,David,Nắng,33,278584.92
10829,2023-11-27 11:32:08,4,Revive,30,Siêu thị,Long An,6,16803.67,100822.02,0.1,10.082.202,100822.02,Chuyển khoản,Mới,David,Âm u,32,78789.33
10830,2024-03-30 04:52:11,3,Oolong Tea Plus,12,Cửa hàng,Bình Dương,4,18553.12,74212.48,0.05,7.421.248,7.792.310.399.999.990,Thẻ,VIP,David,Nắng,33,38546.43
10831,2024-03-03 06:38:51,7,Coca-Cola,14,Siêu thị,Nghệ An,5,49409.04,247045.2,0.05,24704.52,259397.46,Chuyển khoản,VIP,Emma,Âm u,25,69951.8
10832,2023-08-12 11:46:49,2,7 Up,39,Siêu thị,Cần Thơ,10,29760.49,297604.9,0.1,29760.49,297604.9,Chuyển khoản,Mới,Alice,Âm u,21,58716.94
10833,2023-11-04 08:36:48,1,Coca-Cola,4,Cửa hàng,Bình Dương,2,42630.53,85261.06,0.1,8.526.106,85261.06,Thẻ,Mới,Carol,Mưa,20,33312.69
10834,2024-04-23 01:03:17,10,Oolong Tea Plus,12,Cửa hàng,Cần Thơ,3,43190.03,129570.09,0.05,12.957.009.000.000.000,1.360.485.945,Chuyển khoản,Thường xuyên,Bob,Âm u,20,39433.7
10835,2024-04-30 14:50:56,1,Pepsi,24,Siêu thị,Huế,5,49261.39,246306.95,0.0,24.630.695,270.937.645,Tiền mặt,Mới,Emma,Mưa,31,124471.95
10836,2024-01-09 11:32:04,6,Oolong Tea Plus,40,Online,Bà Rịa - Vũng Tàu,3,49317.14,14.795.141.999.999.900,0.1,14.795.142.000.000.000,14.795.141.999.999.900,Tiền mặt,Thường xuyên,Bob,Mưa,26,129180.44
10837,2023-07-27 15:15:32,3,Sting,31,Cửa hàng,Nghệ An,3,28278.67,84836.01,0.05,8.483.601,8.907.781.049.999.990,Chuyển khoản,Mới,David,Mưa,27,47505.01
10838,2024-05-18 03:56:57,7,Oolong Tea Plus,1,Online,Hà Nội,9,48013.77,432123.93,0.1,43.212.393,432123.93,Tiền mặt,VIP,David,Nắng,20,350860.8
10839,2023-10-31 23:57:25,8,Revive,37,Cửa hàng,TP. Hồ Chí Minh,4,24618.54,98474.16,0.1,9.847.416,98474.16,Tiền mặt,Thường xuyên,Carol,Mưa,31,61123.21
10840,2024-04-21 09:36:48,5,Coca-Cola,1,Online,Bình Dương,4,34306.17,137224.68,0.05,13.722.468,144.085.914,Thẻ,Mới,Bob,Nắng,20,65894.91
10841,2024-06-28 23:28:38,5,Number 1,15,Cửa hàng,Bà Rịa - Vũng Tàu,1,42869.32,42869.32,0.05,4.286.932,45.012.786,Thẻ,Mới,Bob,Mưa,33,33596.09
10842,2023-12-16 13:20:29,2,Number 1,13,Siêu thị,Long An,7,46552.38,325866.66,0.0,32.586.666,358.453.326,Tiền mặt,Thường xuyên,Bob,Mưa,26,155469.19
10843,2023-08-10 03:44:15,8,Revive,29,Siêu thị,Quảng Nam,10,30954.09,309540.9,0.1,30954.09,309540.9,Chuyển khoản,VIP,David,Nắng,30,246054.85
10844,2023-10-31 18:53:53,10,Coca-Cola,45,Online,Nam Định,9,26714.8,240433.2,0.0,24043.32,264476.52,Thẻ,Mới,Carol,Mưa,32,80127.11
10845,2024-02-27 06:37:40,1,Mirinda,4,Online,Hải Phòng,8,39141.45,313131.6,0.0,31313.16,34.444.475.999.999.900,Chuyển khoản,Thường xuyên,Emma,Mưa,31,63581.52
